Date,total_quantity_sold,total_discount_amount,promo_line_count,stacked_promo_count,total_orders,cancelled_orders,delivered_orders,returned_orders,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,total_payment_value,avg_payment_value,avg_installments,active_promo_count,avg_discount_value,has_any_promo,return_count,total_refund_amount,review_count,avg_rating,revenue,cogs,shipment_count,avg_delivery_days,avg_shipping_fee,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec
2015-03-10,877,0.0,0,0,167,19,133,8,72,78,17,7,20,55,35,20,30,5042080.93,30192.101377245508,3.5269461077844313,,,,12.0,88972.11,28.0,3.9285714285714284,5042080.93,3980962.03,111.0,4.414414414414415,5.025405405405406,23566.0,17258.0,107264.0,0.00547,253.6
2015-03-11,1183,0.0,0,0,240,27,184,17,101,111,28,24,27,69,50,25,45,6098020.8,25408.42,3.7,,,,7.0,85307.26,24.0,3.7083333333333335,6098020.8,4928286.75,166.0,4.734939759036145,5.473734939759036,22870.0,16676.0,97024.0,0.0043,111.6
2015-03-12,990,0.0,0,0,184,19,144,16,62,102,20,12,18,58,40,19,37,4869770.72,26466.145217391302,3.4130434782608696,,,,13.0,129869.25,30.0,4.1,4869770.72,3760439.95,173.0,4.404624277456647,5.367630057803468,28148.0,22855.0,147647.0,0.00566,290.4
2015-03-13,651,0.0,0,0,135,14,108,8,57,55,23,6,13,39,29,17,31,3474969.89,25740.517703703703,3.0592592592592593,,,,9.0,76731.55,27.0,3.888888888888889,3474969.89,2712283.16,152.0,4.572368421052632,3.0382236842105264,21363.0,15687.0,117397.0,0.00572,183.0
2015-03-14,871,0.0,0,0,172,12,148,4,68,77,27,12,20,44,39,19,38,4711284.42,27391.188488372092,3.7790697674418605,,,,14.0,246998.11000000002,32.0,3.78125,4711284.42,3671123.8,168.0,4.5476190476190474,3.7533928571428574,22276.0,17876.0,89445.0,0.0045,269.4
2015-03-15,1022,0.0,0,0,198,19,165,6,82,86,30,13,27,45,52,21,40,5040735.75,25458.261363636364,3.5656565656565657,,,,8.0,43273.77,34.0,3.264705882352941,5040735.75,4008157.53,141.0,4.539007092198582,5.100070921985815,22351.0,15744.0,120642.0,0.00361,151.0
2015-03-16,1020,0.0,0,0,212,13,175,15,90,97,25,22,29,60,45,22,34,5602879.7,26428.67783018868,3.599056603773585,,,,10.0,109433.41,27.0,3.8518518518518516,5602879.7,4422966.9,149.0,4.503355704697986,5.3289932885906035,24269.0,19775.0,108034.0,0.00469,195.4
2015-03-17,1246,0.0,0,0,238,22,189,12,106,104,28,19,34,65,53,24,43,5692241.74,23916.982100840338,3.273109243697479,,,,10.0,133821.63,25.0,3.92,5692241.74,4623906.32,192.0,4.489583333333333,3.768854166666667,21379.0,16480.0,69949.0,0.00391,176.4
2015-03-18,1331,158915.14,72,0,274,24,223,14,102,126,46,14,37,84,60,24,55,6634879.58,24214.88897810219,3.3284671532846715,1.0,12.0,1.0,5.0,42233.4,29.0,4.344827586206897,6793794.72,5583548.33,211.0,4.388625592417061,4.870094786729857,18253.0,14079.0,88133.0,0.00349,263.0
2015-03-19,1171,257056.31,88,0,236,18,185,20,87,111,38,20,33,69,37,17,60,5755324.75,24386.969279661018,3.847457627118644,1.0,12.0,1.0,6.0,108155.18,36.0,3.5833333333333335,6012381.06,5053767.27,205.0,4.595121951219512,5.456975609756098,23852.0,18973.0,85968.0,0.00441,295.0
2015-03-20,1053,204859.15,92,0,208,19,165,12,89,88,31,14,28,66,41,20,39,4683056.81,22514.696201923074,3.3125,1.0,12.0,1.0,13.0,176084.11000000002,28.0,3.4642857142857144,4887915.96,4122124.89,219.0,4.447488584474886,5.400045662100456,19678.0,15237.0,70975.0,0.00492,309.7
2015-03-21,966,379504.51,159,0,199,16,159,11,93,81,25,23,24,59,38,19,36,4186766.2,21039.026130653267,3.190954773869347,1.0,12.0,1.0,12.0,163709.5,36.0,4.083333333333333,4566270.71,4002288.11,205.0,4.5024390243902435,4.977024390243902,26207.0,20418.0,100420.0,0.0037,118.5
2015-03-22,1116,632523.86,248,0,222,21,175,12,91,96,35,13,34,57,53,19,46,4638508.14,20894.18081081081,3.581081081081081,1.0,12.0,1.0,9.0,136333.75,22.0,3.5,5271032.0,4721422.49,189.0,4.518518518518518,4.690317460317461,21331.0,16844.0,89042.0,0.00499,313.1
2015-03-23,1112,620714.88,252,0,222,23,178,13,81,111,30,19,33,50,46,32,42,4551909.1,20504.095045045044,3.481981981981982,1.0,12.0,1.0,10.0,118056.27,35.0,3.9714285714285715,5172623.98,4663072.48,179.0,4.5083798882681565,5.966648044692738,21839.0,15483.0,115455.0,0.00401,302.7
2015-03-24,1404,742526.4,309,0,280,35,216,21,127,121,32,33,33,78,62,24,50,5445192.43,19447.11582142857,3.4892857142857143,1.0,12.0,1.0,7.0,75652.76999999999,27.0,4.296296296296297,6187718.83,5662250.07,195.0,4.517948717948718,5.097846153846154,23120.0,18841.0,108910.0,0.0044,246.5
2015-03-25,1553,811613.97,350,0,314,18,270,10,123,143,48,26,38,84,65,38,63,5951835.98,18954.891656050957,3.6337579617834397,1.0,12.0,1.0,16.0,253065.33,38.0,3.6578947368421053,6763449.95,6062883.43,227.0,4.427312775330397,5.111277533039647,22944.0,18479.0,126137.0,0.00393,124.6
2015-03-26,1558,838055.0,345,0,307,29,251,18,120,136,51,24,39,90,53,37,64,6145736.47,20018.685570032572,3.501628664495114,1.0,12.0,1.0,7.0,125966.02,37.0,3.945945945945946,6983791.47,6190732.25,270.0,4.45925925925926,4.9410740740740735,27836.0,19713.0,131624.0,0.00349,313.9
2015-03-27,1177,600946.91,259,0,231,30,176,11,90,102,39,32,22,81,46,13,37,4406944.36,19077.681212121213,3.0995670995670994,1.0,12.0,1.0,8.0,136940.12,36.0,3.7222222222222223,5007891.27,4516109.24,259.0,4.38996138996139,5.328764478764479,23381.0,18490.0,127905.0,0.0053,185.4
2015-03-28,1283,713039.71,285,0,253,22,212,13,94,115,44,19,34,69,64,25,42,5228957.51,20667.816245059286,3.4268774703557314,1.0,12.0,1.0,11.0,94189.87,24.0,3.2916666666666665,5941997.22,5296480.62,224.0,4.214285714285714,5.971205357142857,23832.0,18925.0,108548.0,0.0048,182.9
2015-03-29,1372,730548.08,298,0,269,22,217,20,125,109,35,17,30,87,65,21,49,5357352.62,19915.80899628253,3.8215613382899627,1.0,12.0,1.0,15.0,214579.11000000002,32.0,4.1875,6087900.7,5431213.47,228.0,4.385964912280702,5.793026315789473,24705.0,19907.0,100168.0,0.00347,298.3
2015-03-30,3058,1710162.45,698,0,613,46,510,23,258,265,90,50,64,182,133,62,122,12541191.59,20458.713849918433,3.564437194127243,1.0,12.0,1.0,12.0,114203.09999999999,41.0,3.6341463414634148,14251354.04,12890205.46,292.0,4.4965753424657535,4.462397260273972,21988.0,15721.0,91135.0,0.00386,230.9
2015-03-31,3234,1777675.91,709,0,624,59,493,35,280,271,73,53,66,174,122,63,146,13036289.43,20891.489471153847,3.636217948717949,1.0,12.0,1.0,11.0,140446.77,38.0,3.4473684210526314,14813965.34,13306811.36,419.0,4.398568019093079,5.251312649164678,23712.0,17041.0,118451.0,0.00334,235.6
2015-04-01,3217,1643745.7,731,0,627,56,507,32,259,278,90,58,84,167,138,59,121,12054134.18,19225.094385964912,3.3716108452950557,1.0,12.0,1.0,20.0,168273.25,41.0,4.073170731707317,13697879.88,12323133.99,478.0,4.46652719665272,4.948242677824268,29410.0,23296.0,117637.0,0.00531,175.1
2015-04-02,2491,1396630.43,562,0,497,41,390,36,184,230,83,48,69,136,98,49,97,10241956.98,20607.559315895374,3.4748490945674044,1.0,12.0,1.0,12.0,95459.22,32.0,4.53125,11638587.41,10494545.99,506.0,4.569169960474309,5.275810276679842,30456.0,22808.0,137521.0,0.00407,167.6
2015-04-03,2286,1228795.81,514,0,455,36,377,21,165,214,76,35,59,123,96,35,107,9011169.23,19804.76753846154,3.454945054945055,1.0,12.0,1.0,9.0,181567.45,36.0,3.9166666666666665,10239965.04,9205352.56,503.0,4.393638170974155,5.736858846918489,31142.0,23705.0,131744.0,0.0057,305.1
2015-04-04,752,505729.76,160,0,147,12,113,9,58,71,18,14,21,54,23,11,24,3708684.75,25229.147959183672,3.8299319727891157,1.0,12.0,1.0,18.0,231036.85,39.0,4.128205128205129,4214414.51,3835706.41,342.0,4.409356725146199,5.729970760233918,27051.0,22178.0,97672.0,0.00555,277.0
2015-04-05,918,545908.04,207,0,189,20,142,15,68,89,32,19,20,49,45,19,37,4003325.44,21181.616084656085,3.4074074074074074,1.0,12.0,1.0,14.0,115069.06,45.0,3.977777777777778,4549233.48,4060392.25,280.0,4.4714285714285715,5.00075,34818.0,26213.0,179530.0,0.00351,283.5
2015-04-06,1195,713682.2,254,0,227,17,185,16,97,94,36,12,22,57,66,25,45,5233669.65,23055.81343612335,3.5330396475770924,1.0,12.0,1.0,11.0,254797.91,45.0,3.8,5947351.85,5501604.96,250.0,4.576,4.2686,32488.0,25628.0,104296.0,0.00415,226.6
2015-04-07,1283,836372.51,294,0,272,35,211,20,120,108,44,24,29,73,64,34,48,6133398.62,22549.259632352943,3.6654411764705883,1.0,12.0,1.0,10.0,181510.58,39.0,4.17948717948718,6969771.13,6115686.29,176.0,4.5625,4.147215909090909,37841.0,28534.0,193746.0,0.00447,190.5
2015-04-08,1276,830828.22,287,0,268,22,216,16,102,132,34,22,23,68,72,27,56,6092739.86,22734.103955223884,3.156716417910448,1.0,12.0,1.0,14.0,106025.25,39.0,3.8461538461538463,6923568.08,6092200.11,216.0,4.569444444444445,5.385324074074074,31407.0,23603.0,105754.0,0.00472,105.7
2015-04-09,1068,640192.17,224,0,211,18,168,14,89,86,36,17,24,53,51,27,39,4694742.6,22249.96492890995,3.4265402843601898,1.0,12.0,1.0,25.0,292024.8,50.0,4.08,5334934.77,4630574.68,226.0,4.451327433628318,3.3411061946902656,33264.0,25339.0,131080.0,0.0033,311.8
2015-04-10,1103,634361.05,259,0,236,18,190,16,103,103,30,17,33,69,50,20,47,4651980.85,19711.783262711862,3.8389830508474576,1.0,12.0,1.0,12.0,115054.52,44.0,4.090909090909091,5286341.9,4755107.84,200.0,4.315,5.08435,31701.0,23905.0,138034.0,0.00324,250.5
2015-04-11,1464,866821.49,327,0,304,36,238,17,139,127,38,15,39,95,75,30,50,6356690.74,20910.166907894738,3.3947368421052633,1.0,12.0,1.0,17.0,269046.48,43.0,3.7674418604651163,7223512.23,6692976.84,220.0,4.427272727272728,5.520590909090909,32699.0,24505.0,156139.0,0.00348,235.7
2015-04-12,1440,832937.22,321,0,292,28,234,16,124,119,49,25,43,75,61,29,59,6108206.25,20918.51455479452,3.2465753424657535,1.0,12.0,1.0,25.0,246806.48,43.0,3.7906976744186047,6941143.47,6173613.48,236.0,4.508474576271187,4.4949576271186436,33695.0,23984.0,164092.0,0.00457,188.3
2015-04-13,1611,961062.12,360,0,332,34,269,18,130,152,50,26,36,86,77,46,61,7047788.48,21228.278554216868,3.6295180722891565,1.0,12.0,1.0,16.0,125621.26999999999,48.0,3.9791666666666665,8008850.6,7198672.06,256.0,4.37109375,4.958671875,32788.0,25880.0,169275.0,0.0042,121.1
2015-04-14,2178,924428.0700000001,403,0,443,47,357,25,172,208,63,37,62,120,87,43,94,8840538.42,19956.068668171556,3.600451467268623,1.0,12.0,1.0,23.0,274824.48,55.0,4.1454545454545455,9764966.49,8525033.47,295.0,4.522033898305085,4.470576271186441,31794.0,25698.0,162134.0,0.00483,180.6
2015-04-15,1679,705519.91,269,0,341,33,267,18,141,149,51,29,35,103,69,33,72,7758721.54,22752.84909090909,3.656891495601173,1.0,12.0,1.0,18.0,189249.71,54.0,4.166666666666667,8464241.45,7283839.1,306.0,4.490196078431373,4.5389542483660135,30748.0,23319.0,121391.0,0.00378,318.8
2015-04-16,1301,387549.09,177,0,266,22,213,14,94,137,35,21,38,77,55,24,51,5637936.68,21195.25067669173,3.511278195488722,1.0,12.0,1.0,23.0,297690.35,57.0,3.8947368421052633,6025485.77,5033699.98,292.0,4.544520547945205,5.129554794520548,30162.0,22150.0,117724.0,0.00421,121.4
2015-04-17,1285,197561.03,80,0,254,24,196,24,100,113,41,13,21,76,60,25,59,6283932.1,24739.890157480313,3.5118110236220472,1.0,12.0,1.0,18.0,274667.56,59.0,4.084745762711864,6481493.13,5294636.04,300.0,4.386666666666667,4.7928999999999995,34071.0,26707.0,177596.0,0.00406,140.7
2015-04-18,1270,0.0,0,0,261,33,200,15,105,116,40,20,29,67,62,27,56,7432727.07,28477.881494252873,3.5402298850574714,,,,26.0,303029.05,58.0,4.017241379310345,7432727.07,5745887.3,239.0,4.435146443514644,3.9290376569037657,34778.0,24920.0,112807.0,0.00343,274.3
2015-04-19,1227,0.0,0,0,264,26,200,22,104,117,43,30,26,69,61,22,56,6854069.17,25962.38321969697,3.625,,,,14.0,161884.6,50.0,3.8,6854069.17,5371424.19,214.0,4.537383177570093,4.65981308411215,34164.0,25611.0,119369.0,0.00575,297.0
2015-04-20,1687,0.0,0,0,352,29,289,21,145,149,58,27,43,96,87,31,68,8942873.22,25405.889829545456,3.352272727272727,,,,29.0,325874.86,64.0,3.90625,8942873.22,6952833.82,233.0,4.3004291845493565,4.1340772532188845,33331.0,27313.0,182278.0,0.00567,135.3
2015-04-21,2111,0.0,0,0,429,39,347,22,174,180,75,41,47,115,94,34,98,11246554.8,26215.745454545457,3.445221445221445,,,,22.0,269222.63,49.0,3.8979591836734695,11246554.8,8986101.87,301.0,4.627906976744186,4.4356810631229235,29124.0,22796.0,130729.0,0.00491,135.2
2015-04-22,1722,0.0,0,0,370,29,296,24,157,166,47,28,34,106,89,29,84,9099886.14,24594.286864864865,3.443243243243243,,,,19.0,150178.28,65.0,3.9692307692307693,9099886.14,7216624.95,305.0,4.524590163934426,4.74,28703.0,20207.0,137953.0,0.00393,191.1
2015-04-23,1297,0.0,0,0,291,25,245,9,113,140,38,26,40,90,71,24,40,7548994.85,25941.563058419244,3.457044673539519,,,,23.0,266675.07,50.0,3.68,7548994.85,5939101.06,339.0,4.430678466076696,4.148967551622419,33494.0,26912.0,158159.0,0.0041,203.7
2015-04-24,1304,0.0,0,0,281,35,217,14,123,112,46,21,33,79,57,31,60,6578500.68,23411.034448398575,3.5622775800711746,,,,20.0,265086.44,62.0,3.774193548387097,6578500.68,5143109.11,295.0,4.477966101694915,4.95213559322034,31753.0,22949.0,170691.0,0.00438,141.6
2015-04-25,1895,0.0,0,0,381,35,301,27,147,170,64,25,47,102,77,43,87,9981817.81,26198.99687664042,3.47244094488189,,,,20.0,174721.13,62.0,3.806451612903226,9981817.81,7741342.2,278.0,4.428057553956834,4.057913669064748,36571.0,26976.0,179957.0,0.00403,317.8
2015-04-26,1672,0.0,0,0,352,30,289,18,138,162,52,17,49,97,82,35,72,8486257.42,24108.685852272727,3.352272727272727,,,,20.0,247738.97,48.0,4.0,8486257.42,6790371.72,284.0,4.598591549295775,3.7438732394366196,30907.0,23892.0,116178.0,0.00418,199.6
2015-04-27,2239,0.0,0,0,431,33,343,25,185,188,58,31,58,127,94,40,81,11233528.64,26063.871554524365,3.4941995359628772,,,,19.0,292216.77,68.0,4.0,11233528.64,8990933.6,355.0,4.670422535211268,4.321690140845071,34074.0,24139.0,114811.0,0.00504,145.1
2015-04-28,2825,0.0,0,0,555,47,451,27,216,244,95,56,62,157,113,66,101,14371525.01,25894.63965765766,3.4936936936936935,,,,19.0,171035.47,72.0,4.152777777777778,14371525.01,11368208.46,402.0,4.3681592039801,4.391691542288557,31168.0,23641.0,123478.0,0.00521,238.8
2015-04-29,3126,0.0,0,0,628,57,499,34,259,269,100,46,72,176,134,61,139,15294818.22,24354.80608280255,3.4140127388535033,,,,23.0,332393.67,56.0,3.732142857142857,15294818.22,12456433.34,392.0,4.395408163265306,4.665,35794.0,25274.0,128333.0,0.00417,199.9
2015-04-30,2893,0.0,0,0,546,44,453,25,211,251,84,47,57,157,119,58,108,14911130.64,27309.76307692308,3.1904761904761907,,,,26.0,363458.98,49.0,4.061224489795919,14911130.64,11744026.43,425.0,4.489411764705882,4.898517647058823,28994.0,22062.0,150712.0,0.00394,267.3
2015-05-01,2429,0.0,0,0,469,45,379,25,197,213,59,34,48,144,96,46,101,11462217.29,24439.695714285714,3.394456289978678,,,,19.0,440752.11,53.0,4.018867924528302,11462217.29,9026019.09,484.0,4.487603305785124,4.2884710743801655,30846.0,24315.0,163628.0,0.00485,200.4
2015-05-02,1716,0.0,0,0,360,34,287,24,139,173,48,26,39,90,84,41,80,8951414.69,24865.040805555553,3.5166666666666666,,,,24.0,386672.18,59.0,3.9152542372881354,8951414.69,7003240.14,467.0,4.505353319057816,4.236466809421842,33476.0,26822.0,182726.0,0.0051,219.9
2015-05-03,1599,0.0,0,0,315,26,252,19,140,124,51,25,34,100,65,27,64,7902349.85,25086.82492063492,3.5682539682539685,,,,24.0,284621.88,60.0,3.9,7902349.85,6325430.88,403.0,4.493796526054591,3.74014888337469,24534.0,20051.0,126935.0,0.00326,296.2
2015-05-04,671,0.0,0,0,132,12,105,11,47,57,28,6,17,35,30,11,33,4063632.19,30785.092348484846,3.477272727272727,,,,12.0,125695.24,60.0,3.816666666666667,4063632.19,3220456.05,253.0,4.450592885375494,4.061660079051383,29719.0,20848.0,155249.0,0.00357,105.5
2015-05-05,838,0.0,0,0,175,15,142,10,66,95,14,15,20,53,47,8,32,4993358.48,28533.47702857143,2.9828571428571427,,,,22.0,344562.75,62.0,3.7096774193548385,4993358.48,3895803.59,222.0,4.202702702702703,5.54536036036036,28430.0,20543.0,107343.0,0.00343,305.4
2015-05-06,998,0.0,0,0,201,19,165,13,81,89,31,14,25,59,58,18,27,5912157.0200000005,29413.716517412937,3.4477611940298507,,,,16.0,275307.08,63.0,3.984126984126984,5912157.02,4721080.32,210.0,4.357142857142857,3.4335714285714283,27853.0,20910.0,131355.0,0.00391,307.8
2015-05-07,998,0.0,0,0,212,17,173,13,75,102,35,19,25,63,47,22,36,6417545.13,30271.43929245283,3.481132075471698,,,,23.0,266490.57,60.0,3.8,6417545.13,5062352.65,164.0,4.213414634146342,2.848353658536585,24031.0,17827.0,83533.0,0.00493,224.8
2015-05-08,810,0.0,0,0,171,12,140,5,75,75,21,17,15,48,41,15,35,4654167.53,27217.35397660819,3.415204678362573,,,,30.0,358482.19,58.0,3.896551724137931,4654167.53,3561342.38,150.0,4.613333333333333,3.7732666666666668,29160.0,23034.0,109154.0,0.00429,276.5
2015-05-09,731,0.0,0,0,160,14,129,10,72,67,21,15,20,40,36,15,34,4178643.57,26116.522312499997,3.40625,,,,19.0,243949.4,54.0,3.4814814814814814,4178643.57,3269969.19,171.0,4.391812865497076,3.906198830409357,31489.0,23349.0,164844.0,0.00453,312.1
2015-05-10,998,0.0,0,0,210,21,169,9,93,82,35,16,24,58,49,24,39,5135747.06,24455.93838095238,3.4761904761904763,,,,23.0,346722.51,75.0,3.76,5135747.06,3949880.44,167.0,4.532934131736527,4.315329341317365,28854.0,20819.0,121753.0,0.00378,224.5
2015-05-11,1198,0.0,0,0,241,24,185,13,93,109,39,19,31,64,54,25,48,6740124.2,27967.32033195021,3.4522821576763487,,,,27.0,432114.9,49.0,4.224489795918367,6740124.2,5364204.35,170.0,4.6,4.969294117647059,30303.0,21569.0,101312.0,0.00498,196.4
2015-05-12,1334,0.0,0,0,268,18,224,13,100,132,36,22,33,67,60,27,59,6877097.83,25660.812798507464,3.544776119402985,,,,18.0,184339.65,48.0,4.104166666666667,6877097.83,5464941.46,212.0,4.40566037735849,4.642452830188679,29164.0,20797.0,132743.0,0.00456,251.8
2015-05-13,1565,0.0,0,0,314,28,255,16,119,148,47,26,38,91,67,32,60,8472230.27,26981.625063694268,3.7356687898089174,,,,22.0,405483.32,56.0,3.767857142857143,8472230.27,6752088.25,214.0,4.47196261682243,4.286728971962617,28695.0,22220.0,132422.0,0.0043,161.0
2015-05-14,1535,0.0,0,0,310,27,250,20,135,124,51,25,33,85,65,39,63,8373161.73,27010.19912903226,3.664516129032258,,,,23.0,315770.1,56.0,3.9107142857142856,8373161.73,6566657.69,256.0,4.58984375,4.818125,24060.0,17186.0,83908.0,0.00432,229.1
2015-05-15,1225,0.0,0,0,246,23,198,14,97,110,39,23,32,57,53,26,55,6454103.0,26236.191056910568,3.3089430894308944,,,,25.0,310350.44,68.0,3.823529411764706,6454103.0,5103049.75,245.0,4.497959183673469,4.046775510204082,27784.0,22574.0,100088.0,0.00467,250.7
2015-05-16,1264,0.0,0,0,246,22,190,22,110,100,36,19,30,66,57,24,50,6409003.84,26052.86113821138,3.6260162601626016,,,,18.0,258358.96,57.0,4.157894736842105,6409003.84,5140481.43,244.0,4.549180327868853,3.803565573770492,25165.0,19778.0,109606.0,0.0038,212.9
2015-05-17,1259,0.0,0,0,254,21,208,19,97,122,35,16,31,67,44,39,57,6593507.34,25958.69031496063,3.1023622047244093,,,,20.0,272071.59,61.0,4.245901639344262,6593507.34,5168476.45,237.0,4.468354430379747,4.711940928270042,32410.0,24265.0,113804.0,0.00405,301.7
2015-05-18,1361,0.0,0,0,289,35,223,13,136,115,38,26,43,91,49,27,53,7049312.68,24392.085397923875,3.480968858131488,,,,20.0,189766.49,44.0,3.590909090909091,7049312.68,5707463.8,250.0,4.408,3.8626799999999997,26179.0,20898.0,133705.0,0.0038,132.7
2015-05-19,1599,0.0,0,0,340,37,259,19,139,161,40,31,40,100,66,32,71,8167385.27,24021.72138235294,3.4441176470588237,,,,23.0,354959.96,64.0,3.75,8167385.27,6584434.28,249.0,4.381526104417671,4.148152610441768,29063.0,21602.0,150346.0,0.0054,276.9
2015-05-20,2160,0.0,0,0,429,54,329,29,149,205,75,38,48,126,102,39,76,10886447.11,25376.33358974359,3.6713286713286712,,,,21.0,393638.45,53.0,3.981132075471698,10886447.11,8610088.68,254.0,4.5,5.114133858267716,30494.0,24191.0,126406.0,0.00357,298.0
2015-05-21,1753,0.0,0,0,357,28,289,20,144,163,50,25,49,108,73,37,65,9585349.34,26849.718039215684,3.980392156862745,,,,16.0,185959.53,58.0,4.017241379310345,9585349.34,7629673.54,311.0,4.572347266881029,4.470610932475884,29062.0,20606.0,123437.0,0.00395,258.7
2015-05-22,1304,0.0,0,0,273,23,220,18,122,117,34,28,36,81,46,25,57,6849849.55,25091.023992673992,3.36996336996337,,,,19.0,340087.72000000003,45.0,4.2,6849849.55,5526949.11,292.0,4.342465753424658,3.8212328767123287,27267.0,20288.0,149515.0,0.00474,143.0
2015-05-23,1123,0.0,0,0,242,23,196,10,104,105,33,16,26,76,60,21,43,5769728.11,23841.851694214878,3.603305785123967,,,,14.0,252126.57,45.0,4.0,5769728.11,4699867.99,274.0,4.474452554744525,4.97058394160584,30173.0,23985.0,100559.0,0.00439,210.6
2015-05-24,1362,0.0,0,0,289,31,222,20,109,130,50,38,36,68,78,23,46,7759286.87,26848.74349480969,3.5051903114186853,,,,18.0,315320.83,56.0,3.982142857142857,7759286.87,6115304.75,259.0,4.525096525096525,4.264208494208495,27244.0,19433.0,90867.0,0.0044,116.7
2015-05-25,1206,0.0,0,0,257,21,209,16,101,121,35,25,32,70,50,27,53,6648911.62,25871.251439688716,3.6070038910505837,,,,23.0,243351.58,59.0,3.983050847457627,6648911.62,5479719.27,246.0,4.4105691056910565,5.513617886178862,29094.0,21740.0,129228.0,0.00544,260.9
2015-05-26,1413,0.0,0,0,288,24,218,24,117,127,44,27,30,73,65,30,63,7250067.07,25173.843993055558,3.4409722222222223,,,,16.0,203226.06,51.0,3.7058823529411766,7250067.07,5753775.74,223.0,4.542600896860987,4.7294170403587446,27670.0,21242.0,95316.0,0.00342,227.0
2015-05-27,2082,0.0,0,0,426,32,341,31,186,187,53,33,48,116,97,41,91,11264269.11,26441.946267605632,3.431924882629108,,,,21.0,206083.64,70.0,3.8857142857142857,11264269.11,8911794.91,294.0,4.333333333333333,3.852380952380952,26401.0,20469.0,119105.0,0.00574,183.6
2015-05-28,2029,0.0,0,0,390,27,318,24,139,192,59,41,39,115,94,34,67,10886440.76,27913.950666666668,3.669230769230769,,,,22.0,267501.38,61.0,3.9836065573770494,10886440.76,8702126.28,285.0,4.428070175438597,4.03578947368421,27850.0,20116.0,89456.0,0.00419,178.6
2015-05-29,1529,0.0,0,0,302,28,241,21,124,137,41,19,39,89,61,31,63,7443400.33,24647.0209602649,3.23841059602649,,,,15.0,253384.91999999998,58.0,3.896551724137931,7443400.33,6010039.49,318.0,4.528301886792453,4.371698113207548,34451.0,27090.0,172863.0,0.00381,116.7
2015-05-30,2993,0.0,0,0,581,53,471,28,225,273,83,55,76,159,123,59,109,14386454.27,24761.539191049913,3.3287435456110157,,,,22.0,250811.19,54.0,3.962962962962963,14386454.27,11671007.33,384.0,4.486979166666667,4.634088541666666,30967.0,24404.0,149751.0,0.00464,283.9
2015-05-31,2774,0.0,0,0,526,46,430,27,196,222,108,31,55,156,127,55,102,12847323.1,24424.568631178707,3.241444866920152,,,,13.0,176039.96,56.0,3.8214285714285716,12847323.1,10142347.13,405.0,4.296296296296297,4.53320987654321,27874.0,21527.0,109033.0,0.00366,233.5
2015-06-01,2654,0.0,0,0,485,47,388,24,197,205,83,42,71,123,95,47,107,12707400.56,26200.825896907216,3.731958762886598,,,,16.0,213754.29,68.0,3.7941176470588234,12707400.56,9938849.85,411.0,4.472019464720194,5.595231143552311,29318.0,22266.0,98658.0,0.00505,192.2
2015-06-02,2156,0.0,0,0,448,44,358,19,179,200,69,35,61,134,90,51,77,10370270.22,23147.924598214286,3.5691964285714284,,,,13.0,146100.36,44.0,4.181818181818182,10370270.22,8221123.6,425.0,4.569411764705882,4.742376470588235,30701.0,24975.0,126635.0,0.00557,295.3
2015-06-03,2606,0.0,0,0,499,50,396,25,206,225,68,30,52,154,112,63,88,12915899.82,25883.566773547096,3.3186372745490984,,,,12.0,146804.14,49.0,3.857142857142857,12915899.82,10182209.97,428.0,4.460280373831775,4.862827102803738,32446.0,23589.0,166997.0,0.00538,212.1
2015-06-04,689,0.0,0,0,142,16,115,6,56,70,16,3,19,38,43,11,28,4389371.3,30911.065492957747,3.323943661971831,,,,23.0,286820.39,46.0,4.260869565217392,4389371.3,3612066.24,351.0,4.481481481481482,4.644245014245015,28794.0,21415.0,121730.0,0.00523,162.3
2015-06-05,804,0.0,0,0,158,12,126,12,65,72,21,16,17,42,37,16,30,4689415.18,29679.842911392403,3.2974683544303796,,,,19.0,347558.79,46.0,3.760869565217391,4689415.18,3666593.72,276.0,4.260869565217392,4.283659420289855,28463.0,19935.0,144463.0,0.00338,200.7
2015-06-06,777,0.0,0,0,155,13,129,7,62,62,31,13,20,45,34,16,27,4504545.31,29061.58264516129,3.0193548387096776,,,,23.0,326525.19,50.0,4.16,4504545.31,3683127.75,183.0,4.502732240437158,4.0531147540983605,34892.0,28589.0,164211.0,0.00538,156.8
2015-06-07,836,0.0,0,0,163,15,132,5,59,79,25,10,17,37,40,20,39,4737477.49,29064.279079754604,3.3987730061349692,,,,20.0,221309.19999999998,59.0,3.7966101694915255,4737477.49,3636812.14,148.0,4.412162162162162,2.8344594594594597,32243.0,25956.0,145312.0,0.00547,256.8
2015-06-08,1042,0.0,0,0,199,20,158,12,89,84,26,14,26,45,38,31,45,5997977.12,30140.58854271357,3.3969849246231156,,,,31.0,570647.81,64.0,4.15625,5997977.12,4767036.54,159.0,4.471698113207547,4.108176100628931,32199.0,25978.0,170674.0,0.00433,298.5
